label,removed_doc_id,root_doc_id,similarity_score,removed_char_len,root_char_len,removed_preview,root_preview,allowed_labels
,shard_00144.parquet:51972,shard_00103.parquet:35910,0.9801986813545227,2757,2865,"Mia, Age 13 Months, Develops Thinking Skills Watch to see how Rosanna guides Mia through the problem of how to get the balls out of the tube. To view this video in Spanish, click here. To Think About: - How is Mia using her problem-solving and thinking skills during this activity? - How does Rosanna encourage Mia’s thinking skills? - What might Mia be learning about problem-solving as she works on this problem? What the Experts Say About This Interaction What Mia does: - Figures out how this toy works—dropping balls one by one into the top. - In response to her mother’s question, looks carefully at the toy to see how to get the balls out. - Asks questions of her mother using facial expressions and gestures. - Very patiently and persistently tries to solve this problem of removing the balls. - Listens to her mother’s coaching and uses her as a resource to solve the problem. What Rosanna does: - Communicates excitement and curiosity about how this toy works, mirroring Mia’s experience. Celebrates Mia’s success when she drops all the balls into the toy. - Coaches Mia through the activity—helping her problem-solve—rather than doing it for her. This is a very powerful way to build a chi","Mia, Age 13 Months, Develops Thinking Skills Watch to see how Rosanna guides Mia through the problem of how to get the balls out of the tube. To view this video in Spanish, click here. To Think About: - How is Mia using her problem-solving and thinking skills during this activity? - How does Rosanna encourage Mia’s thinking skills? - What might Mia be learning about problem-solving as she works on this problem? What the Experts Say About This Interaction What Mia does: - Figures out how this toy works—dropping balls one by one into the top. - In response to her mother’s question, looks carefully at the toy to see how to get the balls out. - Asks questions of her mother using facial expressions and gestures. - Very patiently and persistently tries to solve this problem of removing the balls. - Listens to her mother’s coaching and uses her as a resource to solve the problem. What Rosanna does: - Communicates excitement and curiosity about how this toy works, mirroring Mia’s experience. Celebrates Mia’s success when she drops all the balls into the toy. - Coaches Mia through the activity—helping her problem-solve—rather than doing it for her. This is a very powerful way to build a chi",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00126.parquet:24450,shard_00139.parquet:4288,0.9458624124526978,4226,3565,"Optical communication at record-high speed via soliton frequency combs generated in optical microresonators Optical solitons are special wave packages that propagate without changing their shape. In optical communications, solitons can be used for generating frequency combs with various spectral lines, which allow to realize particularly efficient and compact high-capacity optical communication systems. This was demonstrated recently by researchers from KIT's Institute of Photonics and Quantum Electronics (IPQ) and Institute of Microstructure Technology (IMT) together with researchers from EPFL's Laboratory of Photonics and Quantum Measurements (LPQM). As reported in Nature, the researchers used silicon nitride microresonators that can easily be integrated into compact communication systems. Within these resonators, solitons circulate continuously, thus generating broadband optical frequency combs. Such frequency combs, for which John Hall and Theodor W. Hänsch were awarded the Nobel Prize in Physics in 2005, consist of a multitude of spectral lines, which are aligned on a regular equidistant grid. Traditionally, frequency combs serve as high-precision optical references for measur","Researchers at Karlsruhe Institute of Technology (KIT) and École Polytechnique Fédérale de Lausanne (EPFL) have set a new record for optical data transmission: As reported in Nature, the team exploits optical solitons circulating in silicon nitride microresonators to generate broadband optical frequency combs. Two such superimposed frequency combs enable massive parallel data transmission on 179 wavelength channels at a data rate of more than 50 terabits per second. (DOI: 10.1038/nature22387). Optical solitons are special wave packages that propagate without changing their shape. In optical communications, solitons can be used for generating frequency combs with various spectral lines, which allow to realize particularly efficient and compact high-capacity optical communication systems. This was demonstrated recently by researchers from KIT’s Institute of Photonics and Quantum Electronics (IPQ) and Institute of Microstructure Technology (IMT) together with researchers from EPFL’s Laboratory of Photonics and Quantum Measurements (LPQM). Published in Nature As reported in Nature, the researchers used silicon nitride microresonators that can easily be integrated into compact communica",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00154.parquet:35095,shard_00071.parquet:51078,0.9005506038665771,6286,7626,"We’ve all been there. The parched mouth. The throbbing headache. The degradation of basic cognitive abilities. The sulking in one’s own self pity. Yes, it’s the all feared hangover. Considering the painful aftermath of binge drinking, it’s surprising to note that one out of six adults in the US binge drinks 4 times per month, consuming at least 8 drinks per binge. Perhaps this is partly due to the heavy promotion of alcohol in mainstream commercialism, which was reported to have spent $8 billion on advertising between 2002-2009. But what’s hardly talked about in those clever marketing campaigns is the aforementioned aftermath of a ‘good’ night out, which finds many mercilessly clinging to their porcelain friend in the early hours of the morning. What exactly is happening to our body during a hangover that causes the insistent headaches, nausea and lethargy? Many would likely claim the culprit of these symptoms to be dehydration, and while this may be a part of the equation, studies suggest other significant factors are at play. Looking Inside The Body Hangover symptoms have been attributed to several causes, including direct physiological effects of alcohol on the brain and other o","While we’re all familiar with the delightful symptoms of a hangover (headache, trembling, nausea, fatigue, dehydration, diarrhea), scientists actually are still trying to understand in detail what exactly causes them. In the past, dehydration was thought to be the main cause of hangover symptoms. But now, scientists believe that alcohol withdrawal, and chemicals formed in the body when our liver breaks down alcohol, also contribute to those dreaded symptoms. So what exactly happens within our body to cause such horrendous post-alcohol pain? Maybe if we knew what we were doing to ourselves, we could take certain preventive action. Turns out that there are several ways that alcohol directly contributes to hangover symptoms. Dehydration and Electrolyte Imbalance One 250ml glass of wine causes the body to expel 800 to 1,000ml of water. That's four times as much liquid lost as gained, which explains the heavy traffic to the restrooms in bars and restaurants. Excess alcohol consumption can cause dehydration in a variety of ways. Firstly, alcohol decreases the body's production of anti-diuretic hormone called vasopressin , which is used by the body to reabsorb water. With less anti-diuret",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00030.parquet:6341,shard_00147.parquet:3968,0.9347785711288452,1271,692,"In a recent scientific study just published in the Journal of Applied Physiology, Bangsbo and co-workers demonstrate that by reducing the volume of training by 25% and introducing the so-called speed endurance training (6-12 30-s sprint runs 3-4 times a week), endurance trained runners can improve not only short-term but also long-term performance. Thus, the runners improved their 10-km time by 1 min from 37.3 to 36.3 min after just 6-9 weeks of changed training. Six of the participating 12 runners obtained a new personal record on the 10-km, despite having been training for more than 4 years. The most impressive achievement was the one runner who lowered the time with more than 2 minutes from 37.5 til 35.4 min. In addition, performance in a 30-s sprint test and an intense exhaustive run (about 2 minutes) was improved by 7% and 36%, respectively. In agreement, the authors have previously shown that an 85% reduction in training volume can improve short-term performance (see right column). In association with the improved performance the amount of muscle Na+/K+ pumps was elevated and the rate of accumulation of potassium during exercise was lowered, and it is speculated that this may","In a recent scientific study just published in the Journal of Applied Physiology, Bangsbo and co-workers demonstrate that by reducing the volume of training by 25% and introducing the so-called speed endurance training (6-12 30-s sprint runs 3-4 times a week), endurance trained runners can improve not only short-term but also long-term performance. -Runners: Train Less and Be Faster (Nov 2009) MY COMMENT: I'm not doing this! ""the runners improved their 10-km time by 1 min from 37.3 to 36.3 min after just 6-9 weeks of changed training. Six of the participating 12 runners obtained a new personal record on the 10-km"" Logic tells me this will help all the way up to the marathon distance!",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00055.parquet:25686,shard_00046.parquet:25698,1.0000005960464478,4368,4368,"PARIS - Scientists last Wednesday said they had unravelled the DNA of a horse that lived some 700,000 years ago, a record-breaking feat in the young field of palaeo-genomics. The ancient find indicates that all horses today, as well as donkeys and zebras, shared a common ancestor that lived some four million years ago, twice as early as thought. The breakthrough also raises hopes that many fossils deemed useless for DNA sampling may in fact be crammed with genetic treasure, researchers said. Reporting in the journal Nature, the team said the tale began 10 years ago, with the discovery of a piece of fossilised horse bone in the permafrost at a location called Thistle Creek, in Canada's Yukon territory. ""It's a piece of metapodial bone"" from the leg, said Ludovic Orlando, a French researcher at the Centre for Geogenetics at Denmark's Museum of Natural History. ""It's a fragment about 15 centimetres (six inches) long by eight centimetres (3.2 inches) wide."" Radiodating of the ground in which the bone was found indicates that the organic material there -- decomposed leaves and so on -- was deposited about 735,000 years ago. The sample had been astonishingly preserved in the deep chill -","PARIS - Scientists last Wednesday said they had unravelled the DNA of a horse that lived some 700,000 years ago, a record-breaking feat in the young field of palaeo-genomics. The ancient find indicates that all horses today, as well as donkeys and zebras, shared a common ancestor that lived some four million years ago, twice as early as thought. The breakthrough also raises hopes that many fossils deemed useless for DNA sampling may in fact be crammed with genetic treasure, researchers said. Reporting in the journal Nature, the team said the tale began 10 years ago, with the discovery of a piece of fossilised horse bone in the permafrost at a location called Thistle Creek, in Canada's Yukon territory. ""It's a piece of metapodial bone"" from the leg, said Ludovic Orlando, a French researcher at the Centre for Geogenetics at Denmark's Museum of Natural History. ""It's a fragment about 15 centimetres (six inches) long by eight centimetres (3.2 inches) wide."" Radiodating of the ground in which the bone was found indicates that the organic material there -- decomposed leaves and so on -- was deposited about 735,000 years ago. The sample had been astonishingly preserved in the deep chill -",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00000.parquet:40704,shard_00052.parquet:25383,0.9653447866439819,1437,997,"Scarlet fever is a disease caused by an infection with group A beta-hemolytic streptococcal bacteria that occurs in a small percentage of people with strep throat. The illness typically begins with a fever and sore throat. It may be accompanied by chills, vomiting, abdominal pain and malaise. The streptococcal bacteria produces a toxin that causes a rash that appears one to two days after the onset of illness. The rash initially appears on the neck and chest, then spreads over the body. While the rash is still red, the patient may develop Pastia's lines, bright red coloration of the creases under the arm and in the groin. |Review Date: 8/12/2008| Reviewed By: Linda Vorvick, MD, Seattle Site Coordinator, Lecturer, Pathophysiology, MEDEX Northwest Division of Physician Assistant Studies, University of Washington School of Medicine. Also reviewed by David Zieve, MD, MHA, Medical Director, A.D.A.M., Inc. The information provided herein should not be used during any medical emergency or for the diagnosis or treatment of any medical condition. A licensed medical professional should be consulted for diagnosis and treatment of any and all medical conditions. Call 911 for all medical emerge","OverviewScarlet fever is a disease caused by an infection with group A beta-hemolytic streptococcal bacteria that occurs in a small percentage of people with strep throat. The illness typically begins with a fever and sore throat. It may be accompanied by chills, vomiting, abdominal pain and malaise. The streptococcal bacteria produces a toxin that causes a rash that appears one to two days after the onset of illness. The rash initially appears on the neck and chest, then spreads over the body. While the rash is still red, the patient may develop Pastia's lines, bright red coloration of the creases under the arm and in the groin. Update Date 5/5/2014 Updated by: Linda J. Vorvick, MD, Medical Director and Director of Didactic Curriculum, MEDEX Northwest Division of Physician Assistant Studies, Department of Family Medicine, UW Medicine, School of Medicine, University of Washington, Seattle, WA. Also reviewed by David Zieve, MD, MHA, Isla Ogilvie, PhD, and the A.D.A.M. Editorial team.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00008.parquet:3741,shard_00068.parquet:29090,0.9488236308097839,4752,5605,"Character analysis of elisa allen the chrysanthemums, written by john steinbeck, captures one day in the life of a woman who yearns for a more fulfilling life elisa is first portrayed as a woman. - symbolism in the chrysanthemums by john steinbeck at first glance john steinbeck's the chrysanthemums' seems to be a story of a woman whose niche is in the garden upon deeper inspection, the story reveals strong symbolisms of children, vulnerability, and connection--being the most important, of the main character. Sign in displaying steinbeck the chrysanthemumspdf. These papers were written primarily by students and provide critical analysis of the chrysanthemums by john steinbeck people's limitations in john steinbeck's the chrysanthemums symbolism in john steinbeck's the chrysanthemums. John steinbeck was the type of author who liked to know his material firsthand he was not content to narrate a story that had no basis in fact chrysanthemums. Analysis of character and setting: the chrysanthemums john steinbeck's the chrysanthemums shows the true feelings of the main character, elisa allen, through the use of setting and her interactions with other characters in the story by way of vivi","My analysis of the short story: “the chrysanthemums” the short story “the chrysanthemums” gives insight into the life of its author john steinbeck was born on february 27, 1902, in salinas, california. The chrysanthemums john steinbeck the chrysanthemums essays are academic essays for citation these papers were written primarily by students and provide critical analysis of the chrysanthemums by john steinbeck. John steinbeck's the chrysanthemums is a story that is full of symbolism after the first read, it might seem like an innocent tale about a woman and her garden after the first read, it might seem like an innocent tale about a woman and her garden. Essay on john steinbeck's the chrysanthemums 613 words | 3 pages “the chrysanthemums' and its symbolism john steinbeck uses symbolism to give alternate meanings to his short story “chrysanthemums'. Choose from 235 different sets of the chrysanthemums flashcards on quizlet symbolism uses a concrete image to convey something that is - john steinbeck in . Gender roles and expectations in the chrysanthemums the following is a literature review based on gender roles and expectations within the works of john steinbeck, the chrysanthemums",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00143.parquet:44504,shard_00065.parquet:23963,0.9880684018135071,1472,1568,"From autopsies, researchers have long known that some people die with sharp minds and perfect memories, but their brains riddled with the plaques and tangles of Alzheimer’s disease. New research shows that those people have a larger part of the brain called the hippocampus. The research will be presented at the American Academy of Neurology 60th Annual Meeting in Chicago, April 12 – April 19, 2008. “This larger hippocampus may protect these people from the effects of Alzheimer’s disease-related brain changes,” said study author Deniz Erten-Lyons, MD, with Oregon Health and Science University in Portland, and member of the American Academy of Neurology. “Hopefully this will lead us eventually to prevention strategies.” For the study, researchers evaluated the brains of 12 people who had sharp memories and thinking skills at the time of death, but whose autopsies showed a high amount of Alzheimer’s plaques. Their brains were compared to those of 23 people who had the same amount of plaques in their brains, but had been diagnosed with Alzheimer’s disease before death. Researchers found the volume of the hippocampus part of the brain was 20 percent greater in the cognitively intact gro","From autopsies, researchers have long known that some people die with sharp minds and perfect memories, but their brains riddled with the plaques and tangles of Alzheimer’s disease. New research shows that those people have a larger part of the brain called the hippocampus. The research will be presented at the American Academy of Neurology 60th Annual Meeting in Chicago, April 12 – April 19, 2008. “This larger hippocampus may protect these people from the effects of Alzheimer’s disease-related brain changes,” said study author Deniz Erten-Lyons, MD, with Oregon Health and Science University in Portland, and member of the American Academy of Neurology. “Hopefully this will lead us eventually to prevention strategies.” For the study, researchers evaluated the brains of 12 people who had sharp memories and thinking skills at the time of death, but whose autopsies showed a high amount of Alzheimer’s plaques. Their brains were compared to those of 23 people who had the same amount of plaques in their brains, but had been diagnosed with Alzheimer’s disease before death. Researchers found the volume of the hippocampus part of the brain was 20 percent greater in the cognitively intact gro",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00144.parquet:11365,shard_00080.parquet:47532,1.0000004768371582,3698,3698,"As you know, I’m always on the lookout for compelling new technologies. And lately, my research keeps drumming up opportunities in – no joke – the animal kingdom. You’ll recall, a few weeks ago we shared a video on how scientists are studying the helicopter-like turns made by pigeons for possible applications in the next generation of unmanned aircraft. Well, today I have two more animal videos to share… The first reveals the secrets of swarming bats and how their ability to dart and dive – without colliding – could be used in military applications. The second video takes us from theory to application. It shows a man-made hummingbird that can be used for high-tech spying. Don’t worry, though. This article isn’t just about birds and bats. At the end of it, I also share a compelling investment opportunity in the defense sector. Even in the wake of President Obama’s plan to cut more than $450 billion from the defense budget over the next 10 years, this company is positioned to prosper. So, in the words of the great sportscaster, Warner Wolf, “Let’s go to the videotape!” Then we’ll move on to what you really want – a timely investment opportunity. The “Batcopter” Takes Flight A researc","As you know, I’m always on the lookout for compelling new technologies. And lately, my research keeps drumming up opportunities in – no joke – the animal kingdom. You’ll recall, a few weeks ago we shared a video on how scientists are studying the helicopter-like turns made by pigeons for possible applications in the next generation of unmanned aircraft. Well, today I have two more animal videos to share… The first reveals the secrets of swarming bats and how their ability to dart and dive – without colliding – could be used in military applications. The second video takes us from theory to application. It shows a man-made hummingbird that can be used for high-tech spying. Don’t worry, though. This article isn’t just about birds and bats. At the end of it, I also share a compelling investment opportunity in the defense sector. Even in the wake of President Obama’s plan to cut more than $450 billion from the defense budget over the next 10 years, this company is positioned to prosper. So, in the words of the great sportscaster, Warner Wolf, “Let’s go to the videotape!” Then we’ll move on to what you really want – a timely investment opportunity. The “Batcopter” Takes Flight A researc",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00016.parquet:12279,shard_00041.parquet:16732,0.9690559506416321,2969,3235,"The Park's Aquatic World Most of the park’s larger streams begin as springs along the Appalachian Trail high on the crest of the Smokies. As these small streams travel down the mountainside, they are joined by others to form progressively larger waterways. As this happens, the streams change from steep, shady, rushing cascades, dotted with beautiful waterfalls at high elevations, to wider, slower-moving waterways with gentle gradients at lower elevations. The forest canopy no longer completely covers lower elevation streams. These changes in the stream channel, coupled with changes in water chemistry, bedrock composition, and water temperatures determine the distribution of fish species within the watershed. For example, the headwaters of streams above 3,000 ft. in elevation are inhabited by native brook trout. Downstream, non-native rainbow trout mix with brook trout for short distances. As the streams become larger, rainbow and brown trout become dominant and native non-game fish become part of the community. Further downstream, close to the park boundary, as the waterways become more open and warmer, the fish community shifts from being dominated by trout to one that is dominate","The Park's Aquatic World Most of the park’s larger streams begin as springs along the Appalachian Trail high on the crest of the Smokies. As these small streams travel down the mountainside, they are joined by others to form progressively larger waterways. As this happens, the streams change from steep, shady, rushing cascades, dotted with beautiful waterfalls at high elevations, to wider, slower-moving waterways with gentle gradients at lower elevations. The forest canopy no longer completely covers lower elevation streams. These changes in the stream channel, coupled with changes in water chemistry, bedrock composition, and water temperatures determine the distribution of fish species within the watershed. For example, the headwaters of streams above 3,000 ft. in elevation are inhabited by native brook trout. Downstream, non-native rainbow trout mix with brook trout for short distances. As the streams become larger, rainbow and brown trout become dominant and native non-game fish become part of the community. Further downstream, close to the park boundary, as the waterways become more open and warmer, the fish community shifts from being dominated by trout to one that is dominate",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00116.parquet:48075,shard_00005.parquet:40323,0.911559522151947,8259,5044,"There is one fundamental element that is absolutely necessary for an isolationist foreign policy. Isolation. Isolationism without physical isolation is as much good as belligerence without an army to back it up. As far back as 1897 and long before any American involvement in Europe, Operational Plan Three called for shelling New York and seizing parts of Virginia, as a staging base for attacks on Washington and Baltimore. Plans were drawn up in Germany for the occupation of Boston and Philadelphia. Vice-Admiral August Thomsen wrote, ""At the moment every thinking German officer is occupied with the consequences of a belligerent conflict between Germany and the United States of America."" No American politician was thinking the same thing. America had not intervened in any European wars and had no interest in Germany. But that didn't matter. The Kasier wanted to seize parts of the hemisphere and that meant breaking the dominant power in the region. America's weak fleet made it seem like an easy target. That is the most important part of the equation that isolationists fail to include in their calculations. Regardless of our foreign policy, we are still a target. Whatever our calculati","an always well written piece by daniel greenfield of sultan kinish There is one fundamental element that is absolutely necessary for an isolationist foreign policy. Isolation. Isolationism without physical isolation is as much good as belligerence without an army to back it up. American isolationism might have been feasible during WW1 when its neighbors were either friendly or no threat, there was no danger from the Pacific and a fleet crossing the Atlantic seemed unlikely. Though it wasn’t so unlikely even then. As far back as 1897 and long before any American involvement in Europe, Operational Plan Three called for shelling New York and seizing parts of Virginia, as a staging base for attacks on Washington and Baltimore. Plans were drawn up in Germany for the occupation of Boston and Philadelphia. Vice-Admiral August Thomsen wrote, “At the moment every thinking German officer is occupied with the consequences of a belligerent conflict between Germany and the United States of America.” No American politician was thinking the same thing. America had not intervened in any European wars and had no interest in Germany. But that didn’t matter. The Kasier wanted to seize parts of the he",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00002.parquet:16502,shard_00025.parquet:29260,1.0000004768371582,4051,4051,"Flashcards in Pediatric Oncology Nutritional Management-Chapter 15 Deck (18): What are the most common Childhood Brain and spinal cord Hodgkin's and Non-Hodgkin's lymphoma Bone cancers including osteosarcoma and Ewing's sarcoma Because of research in consistencies, usual energy needs per age of children should be assumed, suggesting that the____maybe the MOST APPROPRIATE TOOL for estimating energy needs in NORMAL-WEIGHT children with cancer or Dietary Reference Intakes for estimated energy requirements (EER) for children For children and adolescents less than 20 years of age__________are used to diagnose overweight and obesity BMI-for-age growth charts When possible, energy requirements of obese pediatric patients should be accessed via indirect calorimetry Body mass index should be used to screen children for obesity BMI for age at or above gender-specific_____percentile reflects obesity. A BMI between the_____and the_______percentile reflects an overweight status. 85th and 95th percentile. What type of Childhood Cancer is it common to find obesity in the children, particularly in those who have received cranial irradiation? Survivors of ALL Are the energy needs of children with c","Flashcards in Pediatric Oncology Nutritional Management-Chapter 15 Deck (18): What are the most common Childhood Brain and spinal cord Hodgkin's and Non-Hodgkin's lymphoma Bone cancers including osteosarcoma and Ewing's sarcoma Because of research in consistencies, usual energy needs per age of children should be assumed, suggesting that the____maybe the MOST APPROPRIATE TOOL for estimating energy needs in NORMAL-WEIGHT children with cancer or Dietary Reference Intakes for estimated energy requirements (EER) for children For children and adolescents less than 20 years of age__________are used to diagnose overweight and obesity BMI-for-age growth charts When possible, energy requirements of obese pediatric patients should be accessed via indirect calorimetry Body mass index should be used to screen children for obesity BMI for age at or above gender-specific_____percentile reflects obesity. A BMI between the_____and the_______percentile reflects an overweight status. 85th and 95th percentile. What type of Childhood Cancer is it common to find obesity in the children, particularly in those who have received cranial irradiation? Survivors of ALL Are the energy needs of children with c",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00152.parquet:38567,shard_00019.parquet:39243,0.9994654655456543,6415,6413,"In CADP, BES is also a text file format to represent Boolean Equation Systems. false), and binary operators of disjunction ( or) and conjunction ( Without loss of generality, it is assumed that each boolean formula is either purely disjunctive (i.e., contains only or operators), or purely conjunctive (i.e., contains only and operators). Formulas containing both operators can be easily eliminated by introducing auxiliary variables. The true) is considered as a disjunctive (resp. conjunctive) A boolean variable is said to be defined by an equation if this variable occurs on the left-hand side of this equation. A boolean variable is said to be defined in a block if it is defined by an equation of this block. Each boolean variable occurring on the right-hand side of an equation in a BES must be defined by some equation of this BES (but not necessarily in the same block). Multiple definitions of a variable are forbidden, i.e., a variable is defined by at most one equation. Recursive definitions of a variable are allowed (e.g., a variable occurs both on the left- and right-hand side of the same equation). A boolean variable defined by an equation is disjunctive (resp. conjunctive) if the","In CADP, BES is also a text file format to represent Boolean Equation Systems. false), and binary operators of disjunction ( or) and conjunction ( Without loss of generality, it is assumed that each boolean formula is either purely disjunctive (i.e., contains only or operators), or purely conjunctive (i.e., contains only and operators). Formulas containing both operators can be easily eliminated by introducing auxiliary variables. The true) is considered as a disjunctive (resp. conjunctive) A boolean variable is said to be defined by an equation if this variable occurs on the left-hand side of this equation. A boolean variable is said to be defined in a block if it is defined by an equation of this block. Each boolean variable occurring on the right-hand side of an equation in a BES must be defined by some equation of this BES (but not necessarily in the same block). Multiple definitions of a variable are forbidden, i.e., a variable is defined by at most one equation. Recursive definitions of a variable are allowed (e.g., a variable occurs both on the left- and right-hand side of the same equation). A boolean variable defined by an equation is disjunctive (resp. conjunctive) if the",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00086.parquet:49246,shard_00100.parquet:44911,0.9980604648590088,3014,2996,"Please use the quick links below to navigate to a specific topic: Daily operations at an airport are divided into two groups: airside operations and landside operations. This webpage concentrates on airside operations, meaning airport operations that take place within the airport security fence and on the airfield. Chicago Midway International Airport (Midway) has five runways which are listed below. The runway numbers are magnetic compass headings that an aircraft landing or taking off would use, so a runway numbered 9-27 faces east to west (compass heading of 90° and 270°). Click here to see an exhibit depicting annual aircraft operations at Midway. Helicopter operations at Midway (both helicopter arrivals and helicopter departures) and their associated noise impacts are tracked by our Airport Noise Management System. Click here to see an exhibit depicting locations of Midway helicopter operations. Helicopters are only regulated by the Midway Air Traffic Control Tower (Midway Tower) if the helicopters fly into or out of Midway. Other helicopter operations within the Chicago metropolitan airspace are regulated by a Federal Aviation Administration (FAA) office called the Greater Ch","Please use the quick links below to navigate to a specific topic: Daily operations at an airport are divided into two groups: airside operations and landside operations. This webpage concentrates on airside operations, meaning airport operations that take place within the airport security fence and on the airfield. Chicago Midway International Airport (Midway) has five runways which are listed below. The runway numbers are magnetic compass headings that an aircraft landing or taking off would use, so a runway numbered 9-27 faces east to west (compass heading of 90° and 270°). Click here to see an exhibit depicting annual aircraft operations at Midway. Helicopter operations at Midway (both helicopter arrivals and helicopter departures) and their associated noise impacts are tracked by our Airport Noise Management System. Click here to see an exhibit depicting locations of Midway helicopter operations. Helicopters are only regulated by the Midway Air Traffic Control Tower (Midway Tower) if the helicopters fly into or out of Midway. Other helicopter operations within the Chicago metropolitan airspace are regulated by a Federal Aviation Administration (FAA) office called the DuPage Fli",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00016.parquet:13534,shard_00142.parquet:40980,1.0000001192092896,5067,5067,"The Washington Post’s two recent articles, “Farm Program Pays $1.3 Billion to People Who Don’t Farm” (July 2, 2006) and “Growers Reap Benefits Even in Good Years,” (July 3, 2006) point out some examples of problems with the current farm program —non-farmers receiving “direct payments” on subdivided housing tracts that were once part of farm fields and farmers who receive substantial loan deficiency payments on a crop that sells for more than the loan rate.?? It would be very easy for someone unacquainted with crop agriculture and who reads these articles to jump on the “eliminate farm programs” bandwagon. After all, from the anecdotes in the articles it doesn’t seem like the direct payments and the loan deficiency payments (LDP) make much sense.?? On that point we agree. Direct Payments, based on calculations using the crop grown and the historic acreage planted, are paid to farmers whether or not they plant a crop, have suffered a disaster, or met their costs of production. These payments are called “non-trade-distorting” under the rules of the World Trade Organization because they are believed to not affect production volume or crop choice.?? When these direct payments were initi","The Washington Post’s two recent articles, “Farm Program Pays $1.3 Billion to People Who Don’t Farm” (July 2, 2006) and “Growers Reap Benefits Even in Good Years,” (July 3, 2006) point out some examples of problems with the current farm program —non-farmers receiving “direct payments” on subdivided housing tracts that were once part of farm fields and farmers who receive substantial loan deficiency payments on a crop that sells for more than the loan rate.?? It would be very easy for someone unacquainted with crop agriculture and who reads these articles to jump on the “eliminate farm programs” bandwagon. After all, from the anecdotes in the articles it doesn’t seem like the direct payments and the loan deficiency payments (LDP) make much sense.?? On that point we agree. Direct Payments, based on calculations using the crop grown and the historic acreage planted, are paid to farmers whether or not they plant a crop, have suffered a disaster, or met their costs of production. These payments are called “non-trade-distorting” under the rules of the World Trade Organization because they are believed to not affect production volume or crop choice.?? When these direct payments were initi",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00115.parquet:1850,shard_00014.parquet:37074,1.000000238418579,5176,5176,"These devastating images reveal the chaos caused by the Galveston Hurricane of 1900, the deadliest natural disaster in American history. On September 8, 1900, the coastal city of Galveston, Texas, was hit by a hurricane like none that the United States had ever experienced before. Winds of 120 miles per hour slammed the city with flying debris that cut through homes like shrapnel. Waves crashed onto the streets, leaving the city 15 feet underwater at one point. And, worst of all, virtually nobody had the foresight to evacuate. Galvestonians had experienced ocean floodwaters from storms before, but they hadn't ever done much more than board up windows and build beach houses up off the ground as prevention. This lack of preparation would cost them dearly. The Galveston Hurricane of 1900 remains the deadliest natural disaster in modern U.S. history, leaving behind an estimated death toll of 6 to 12 thousand people and creating half a billion dollars in damages. Warnings Ignored, Telegraph Lines Destroyed, And Calamity In The Making The first sign that trouble was coming occurred on August 27, when a ship traveling 1,000 miles off the coast of the West Indies reported ""unsettled"" weath","These devastating images reveal the chaos caused by the Galveston Hurricane of 1900, the deadliest natural disaster in American history. On September 8, 1900, the coastal city of Galveston, Texas, was hit by a hurricane like none that the United States had ever experienced before. Winds of 120 miles per hour slammed the city with flying debris that cut through homes like shrapnel. Waves crashed onto the streets, leaving the city 15 feet underwater at one point. And, worst of all, virtually nobody had the foresight to evacuate. Galvestonians had experienced ocean floodwaters from storms before, but they hadn't ever done much more than board up windows and build beach houses up off the ground as prevention. This lack of preparation would cost them dearly. The Galveston Hurricane of 1900 remains the deadliest natural disaster in modern U.S. history, leaving behind an estimated death toll of 6 to 12 thousand people and creating half a billion dollars in damages. Warnings Ignored, Telegraph Lines Destroyed, And Calamity In The Making The first sign that trouble was coming occurred on August 27, when a ship traveling 1,000 miles off the coast of the West Indies reported ""unsettled"" weath",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
